id,min_estimated_time,max_estimated_time,owner,vertical,lab_overview,what_you_will_do,title_autoslug,title,visible_instructors
2360,90,150,"{'id': 37969484, 'title': 'Mike X Cohen', 'url': '/user/mike-x-cohen/'}",data_science,"<p>In this lab, you will work as a data scientist for a city bike share company that rents road bikes and mountain bikes. Customers can pick up their bikes from the street between 6am and 10pm and they pay per minute to rent a bike. The head of marketing wants to know if they should use different advertisements throughout the day, based on whether certain types of bikes are rented more at different times of the day. The marketing team gives you a data file that includes the time of day, rental duration, and bike type (road bike vs. mountain bike). Your assignment is to import and process the data, visualize the data, and perform statistical tests, including t-tests and correlations. The final deliverable is a Python notebook that includes comments, code, and data visualizations.</p>","{'items': ['Import data into a Pandas dataframe', 'Convert datatypes (string, numeric, and categorical)', 'Visualize data using scatter plots, violin plots, and histograms', 'Test statistical hypotheses using a t-test', 'Perform a subgroup analysis', 'Compute and visualize a correlation analysis']}",discover-test-and-visualize-patterns-in-bike-share-data,"Discover, Test, and Visualize Patterns in Bike Share Data","[{'id': 37969484, 'title': 'Mike X Cohen', 'url': '/user/mike-x-cohen/'}]"
2356,90,150,"{'id': 23883614, 'title': 'Timotius Pamungkas', 'url': '/user/timotius-pamungkas/'}",devops,"<p>In this lab, you are a software engineer who works on a finance application with other engineers. As a part of the development cycle, the team continuously adds new features, modifies existing features, or fixes bugs. Sometimes there can be workflow issues between the developers such as confusion on why a certain code was changed by another engineer and not knowing if an application released to production requires adding a new feature, modifying an existing feature, or a bug fix.</p><p>In order to prevent these confusions, you will use Git conventions and Git trunk-based-development workflow to let the entire engineering team know about your code change. You will also release an application with the standard release method so the people know the scope of the release. </p>","{'items': ['Use Git as a part of standard collaboration workflow between developers', 'Implement trunk-based-development Git workflow', 'Implement semantic versioning']}",collaborate-with-other-developers-using-git-with-standard-conventions-workflow,Collaborate with Other Developers using Git with Standard Conventions & Workflow,"[{'id': 23883614, 'title': 'Timotius Pamungkas', 'url': '/user/timotius-pamungkas/'}]"
2342,90,140,"{'id': 23218620, 'title': 'Valentin Despa', 'url': '/user/valentin-despa/'}",devops,"<p>You are a DevOps engineer and Kubernetes expert at a software development company. One of the development teams wishes to use Kubernetes to handle the deployment of one of their applications which is based on microservices. In this sprint, the team needs to deploy a <strong>React.js front-end with a Java backend</strong> that exposes a REST&nbsp;API. The application also works with a <strong>MongoDB database</strong> which is used to store the data required by the application (meaning it is a stateful application). The DevOps Engineering Manager asked for your help. You need to deploy the application on the test Kubernetes cluster available. The ultimate goal of this assignment is to provide the development team with working deployment as well as the Kubernetes YAML manifests needed.</p>","{'items': ['Manage a Kubernetes cluster with kubectl', 'Set-up up a load balanced application', 'Manage Kubernetes configuration files in YAML', 'Inspect application logs', 'Create Kubernetes namespaces', 'Configure containers with environment variables', 'Use ConfigMaps to store non-confidential data', 'Use Secrets to store confidential data', 'Allocate storage using a Persistent Volume (PV)', 'Request physical storage using a Persistent Volume Claim (PVC)']}",deploy-a-stateful-application-based-on-microservices-in-kubernetes,Deploy a Stateful Application based on Microservices in Kubernetes,"[{'id': 23218620, 'title': 'Valentin Despa', 'url': '/user/valentin-despa/'}]"
2330,90,120,"{'id': 23218620, 'title': 'Valentin Despa', 'url': '/user/valentin-despa/'}",devops,"<p>You are a DevOps engineer and Kubernetes expert at a software development company. One of the development teams wishes to use Kubernetes to handle the deployment of one of their applications which is based on microservices. In this sprint, the team needs help to get familiar with Kubernetes by deploying a simple Node.js microservice that does not need to store any state on the filesystem or in a database (meaning it is a stateless microservice). The DevOps Engineering Manager asked for your help. You need to deploy the microservice on the test&nbsp;Kubernetes cluster available. The ultimate goal of this assignment is to provide the development team with working deployment as well as the Kubernetes YAML Manifests needed.</p>","{'items': ['Manage Kubernetes from the CLI with kubectl', 'Administer a Kubernetes cluster', 'Deploy a simple microservice', 'Create Kubernetes namespaces', 'Create Kubernetes deployments', 'Expose a deployed application', 'Deploy and use the Kubernetes Dashboard', 'Inspect application logs', 'Scale the application up or out', 'Perform a rollback to a previous version', 'Store Kubernetes configuration files in YAML']}",deploy-a-simple-nodejs-based-microservice-in-kubernetes,Deploy a Simple Node.js-based Microservice in Kubernetes,"[{'id': 23218620, 'title': 'Valentin Despa', 'url': '/user/valentin-despa/'}]"
2324,60,120,"{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}",devops,"<p>In this lab, you will be a DevOps Engineer working for a Fintech company that's planning to migrate its applications to containers. The company is currently facing challenges due to the nature of its workloads. One of these problems is that it is very complicated to replicate environments because the operations team has to deal with package managers, libraries, versions, dependencies, etc, which makes the process extremely error-prone. The developers have also raised concerns about the unnecessarily complicated flow to run their local environments since they have to install and configure a lot of tools by hand, which in turn doesn't allow them to focus on what matters: developing applications. The Lead Operations Engineer would like you to solve these challenges by migrating one of their microservices to Docker using Docker Compose to enable faster local environments for developers as well as easier ways to replicate real environments.</p>","{'items': ['Transform existing microservices into Docker Containers', 'Communicate applications securely using Docker Networks', 'Orchestrate Docker containers using Docker Compose', 'Write Dockerfiles from scratch to build Docker images']}",containerize-and-integrate-microservices-using-docker-and-docker-compose,Containerize and Integrate Microservices Using Docker and Docker Compose,"[{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}]"
2320,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a Cloud Developer&nbsp;on the BrezyWeather team who provides weather forecast services. The team had been managing the app using .NET Core. Moreover, the deployment was done on-premise to keep the cost minimal. Since the API usage had increased in the recent past, the architect had recommended leveraging Cloud Computing to manage the infrastructure. You are responsible for creating the required infrastructure in Azure to address this. You are expected to deploy the app to Azure using the App Service. Also, the necessary settings must be configured to allow developers to access the API through browsers. Finally, you mustvalidate the deployment by testing the API using the Swagger UI exposed by the app. </p>","{'items': ['Create a new App Service using Azure Portal.', 'Deploy a RESTful Web API using the GitHub repository.', 'Add RESTful operations to an existing Web API project.', 'Fork and build projects on GitHub using GitHub Actions.']}",manage-a-restful-api-service-in-app-service,Manage a RESTful API Service in App Service,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2318,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a cloud developer in the team that manages their API using <strong>Azure API Management</strong>. Your sales team has been getting requests from various 3rd party teams to share the API documentation and sample code to understand the API endpoints. To be more efficient, your manager wants to <strong>develop a portal</strong> in Azure to address this. You must configure a new Developer Portal for the existing API in APIM. Also, publish it once the initial version with essential details is ready. Moreover, you must set up access for developers using APIM <strong>products</strong> and subscriptions. Finally, after the developer portal is up and running, the 3rd party teams should be able to access the portal to know the API details. </p>","{'items': ['Configure and publish the Developer Portal using APIM.', 'Set up access for developers using Subscriptions in APIM.', 'Validate the APIs from the Developer Portal console.']}",build-a-developer-portal-in-azure-api-management,Build a Developer Portal in Azure API Management,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2316,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a cloud developer in the team that develops a weather application, namely BrezyWeather. Your team has been using Azure API Management to manage the APIs. However, it has been difficult for the team to work on the changes whenever new features need support. The 3rd party developers often complain about the API getting broken during updates. Your manager has decided to leverage the <strong>versioning</strong> feature of <strong>APIM</strong> to drive the changes. You need to control the API change using the version for breaking changes. Also, you must create <strong>revisions</strong> whenever any minor changes are made to the API. Moreover, arrive at a <strong>standard naming convention</strong> to manage versions and modifications to the app.</p>","{'items': ['Configure version in APIM for breaking changes.', 'Manage revision in APIM for minor updates.', 'Integrate existing Web API in App Service with Azure API Management.', 'Import OpenAPI Specification to Azure API Management.']}",manage-versions-and-revisions-in-azure-api-management,Manage Versions and Revisions in Azure API Management,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2296,45,90,"{'id': 23883614, 'title': 'Timotius Pamungkas', 'url': '/user/timotius-pamungkas/'}",devops,"<p>In this lab, you are a software engineer tasked with improving the collaboration process to be more efficient. Your team consists of several engineers using Git to collaborate on a daily basis. With the current workflow, team members often have issues such as not knowing why a pull request was opened (new feature, patch, or urgent fix) and difficulty to trace whether or not a functionality from product owner team has been implemented.</p><p>You will use Git conventions and Git project board to standardize &amp; govern Git usage for all team members, hence eliminating frictions.</p>","{'items': ['Use Git workflow with task assignment & implementation', 'Use Git project board for easy tracking', 'Implement semantic versioning']}",managing-task-code-implementation-using-git,Managing Task & Code Implementation using Git,"[{'id': 23883614, 'title': 'Timotius Pamungkas', 'url': '/user/timotius-pamungkas/'}]"
2276,60,120,"{'id': 44831418, 'title': 'Michael Pogrebinsky | Software Architecture, System Design, Java Expert', 'url': '/user/michael-pogrebinsky/'}",web,"<p>In this lab, you will be part of an elite team that has been tasked with building an online book store from the ground up. As a Python backend developer, you will work closely with a front-end developer and a database engineer to build a full-stack web-based online shopping experience. The final product will allow a user to: load a shopping web page, display and browse through a collection of digital books as well as purchase and download them to their computer. Your role in this project will be to implement a <strong>RESTful</strong> API using <strong>Flask</strong> and <strong>Python</strong> and deliver a fully functioning digital shopping experience to the customers.</p>","{'items': ['Build a Web Application using Python and Flask', 'Implement a RESTful API with Python', 'Serve Static Content to the Web Browser', 'Read HTTP URL Parameters and Path Variables', 'Create HTTP Responses and Set its Body, MIME Type and Status Code', 'Set & Read Browser Cookies', 'Handle Exceptions and Log Errors', 'Send & Receive HTTP Requests with JSON as Payload']}",implement-restful-api-for-an-online-book-store-using-flask-and-python,Implement RESTful API for an Online Book Store using Flask and Python,"[{'id': 44831418, 'title': 'Michael Pogrebinsky | Software Architecture, System Design, Java Expert', 'url': '/user/michael-pogrebinsky/'}, {'id': 218038340, 'title': 'Top Developer Academy LLC', 'url': '/user/top-developer-academy/'}]"
2270,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a web developer in the team that develops the BrezyWeather application. Your team manages the API for this application in Azure using Azure API Management (APIM). However, your manager is concerned about the security of the API elements exposed through Azure. Your architect has decided to implement policies for BrezyWeather API in API Management. Your manager wants you to secure the existing API in Azure using Policies. You are expected to enforce the developers' access to the API with API version header information. Also, you need to control the number of requests and call volumes allowed for each developer. Once these policies are ready, the 3rd party systems should be able to access the APIs per the policies defined in Azure.</p>","{'items': ['Protect APIs in Azure using Policies.', 'Create and manage policies in Azure API Management.', 'Integrate existing Web API in App Service with Azure API Management.', 'Import OpenAPI Specification to Azure API Management.']}",secure-apis-with-policies-in-azure-api-management,Secure APIs with Policies in Azure API Management,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2268,120,150,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a web developer in the team that develops the BrezyWeather application used to monitor the weather forecast for a city. Your sales team has been getting frequent requests from various products to support integration with your application. Your manager has decided to create an API for the BrezyWeather app. Since your team has experience with Azure, your manager wants to leverage Azure expertise. Using <strong>Azure API Management</strong>, it would be best to build an API for the BrezyWeather application. You can use the initial draft of the <strong>OpenAPI specification</strong> to get started with the API. Moreover, you should add API to it to extend the features. Finally, you must also configure a <strong>subscription</strong> for the developers to use the API endpoints.</p>","{'items': ['Create APIs in Azure using Azure API Management (APIM) service.', 'Import OpenAPI Specification to Azure API Management.', 'Set up access for developers using a subscription.', 'Configure mock responses for APIs.']}",build-and-manage-apis-with-azure-api-management,Build and Manage APIs with Azure API Management,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2266,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a Cloud Engineer in the team that manages a software-as-a-service app, BrezyWeather. This app is used to monitor the weather forecast details of a city. Initially, this app was developed as a containerized app for use on-premise and over the cloud. The manager now wants to reduce the cost of on-premise infrastructure. As per the recommendation from the architect, the manager seeks to leverage the Cloud Computing capabilities to host the BrezyWeather app to Azure Cloud. Your manager wants you to build the Docker image using <strong>GitHub Actions</strong>. You are then expected to store the Docker image in the <strong>Azure Container Registry</strong>. Then, deploy that image to<strong> Azure App Service</strong>. Once the image is hosted in App Service, you can access the BrezyWeather app.</p>","{'items': ['Build a Docker image using GitHub Actions and upload it to ACR.', 'Deploy a Docker image from Azure Container Registry (ACR) to App Service.', 'Fork and build projects on GitHub.']}",deploy-a-containerized-weather-app-using-github-actions-and-acr,Deploy a Containerized Weather App Using GitHub Actions and ACR,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2228,60,90,"{'id': 32164746, 'title': 'Frank Kane', 'url': '/user/frank-kane-2/'}",data_science,"<p>In this lab, you are a data scientist at an e-commerce company that sells giftware to wholesalers. Order cancellations have become a problem for the company, as they are expensive to process. Your boss would like you to explore if a predictive model can be built to automatically flag orders that are likely to be later cancelled so they may be manually reviewed by the order fulfillment team. The company's data analysts have already prepared a clean file of historical order and cancellation information for you to work with, but you will need to do some feature engineering to prepare this data for machine learning. Your final deliverable will be a predictive model for order cancellations using XGBoost in a Jupyter Notebook and a measurement of its accuracy to determine its utility.</p>","{'items': ['Predict order cancellations with XGBoost in a Jupyter Notebook', 'Manipulate tabular data using Pandas', 'Prepare categorical data for XGBoost using one-hot encoding', 'Parse date and time information using Pandas']}",predict-e-commerce-order-cancellations-with-xgboost-and-jupyter-notebooks,Predict E-Commerce Order Cancellations with XGBoost and Jupyter Notebooks,"[{'id': 32164746, 'title': 'Frank Kane', 'url': '/user/frank-kane-2/'}]"
2192,60,90,"{'id': 32164746, 'title': 'Frank Kane', 'url': '/user/frank-kane-2/'}",data_science,"<p>In this lab, you are a data analyst working with Radio Calico, an online radio station. Every month, Radio&nbsp;Calico must submit a ""report of use"" detailing each music track they played and the total number of people who listened to each track across all of the station's streams. These reports are submitted to various performing rights organizations (PROs) to ensure royalties are paid to each artist. The data in the station's logs will require some manipulation, cleaning, aggregation, and joining to produce the final CSV&nbsp;file to be sent to the PROs. The station manager needs you to produce a file with song titles that are likely to match the ones that the&nbsp;PROs have on file.</p>","{'items': ['Import CSV data into a MySQL database', 'Remove missing data in MySQL prior to analysis', 'Create database views in MySQL to build up complex queries', 'Join and aggregate data across multiple tables in MySQL', 'Extract structured data from unstructured character fields', 'Export reports from MySQL using phpMyAdmin']}",create-a-royalty-report-from-an-online-radio-stations-play-logs-with-mysql,Create a Royalty Report From an Online Radio Station's Play Logs With MySQL,"[{'id': 32164746, 'title': 'Frank Kane', 'url': '/user/frank-kane-2/'}]"
2168,60,120,"{'id': 23883614, 'title': 'Timotius Pamungkas', 'url': '/user/timotius-pamungkas/'}",devops,"<p>In this lab, you are a DevSecOps Engineer and will solve problems regarding deployment. There are several problems regarding deployment bottlenecks and security issues. The application will be a Java Spring application using the Maven build tool. You will use Jenkins to automate the build-and-deploy process and find potential security holes. Your goal is to solve those problems and prevent low-quality or security-vulnerable code from being deployed.</p>","{'items': ['Build a CI/CD Pipeline in Jenkins for a Java application', 'Automate security scanning for the source code', 'Notify relevant parties of the CI/CD outcome']}",code-quality-control-securing-source-code-in-devops-by-using-jenkins-pipeline,Code Quality Control & Securing Source Code in DevOps by Using Jenkins Pipeline,"[{'id': 23883614, 'title': 'Timotius Pamungkas', 'url': '/user/timotius-pamungkas/'}]"
2158,60,120,"{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}",devops,"<p>In this lab, you've been hired as a DevOps engineer for a company that is building a new automation department. The organization adopted Continuous Integration pipelines a few months ago and as of now, they have a single script that runs the entire CI pipeline. The new automation team is not happy about the current script's implementation since it doesn't follow proper coding standards and is hard to read and maintain. To tackle the problem, the automation lead has proposed breaking the script down into smaller chunks of code in order to refactor each chunk into a brand new function without affecting the script's behavior. The automation lead has also pointed out that once the script is refactored, they would like to write one more function that implements colored stdout and stderr to better visualize the status of the CI pipeline at any given time. The automation team expects you to implement these changes to improve the overall CI workflow and simplify the current and future development operations.</p>","{'items': ['Write robust scripts that are easy to read and maintain', 'Refactor Bash scripts into production-ready functions', 'Implement CI tests using curl', 'Transform the Bash stdout with colors', 'Develop scripts that react to exit signals']}",implementing-bash-functions-with-colored-output-in-continuous-integration-pipelines,Implementing Bash Functions With Colored Output in Continuous Integration Pipelines,"[{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}]"
2152,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a cloud application developer on a team that provides various cloud computing services. BrezyWeather is a simple on-premise app that views weather data for a single city. The manager wants to reduce the infrastructure cost and, at the same time, scale the app geographically. Your manager wants you to build a serverless service for the BrezyWeather app using Azure Functions. Use Azure Cosmos DB to store the data. You must create the Azure Cosmos DB account and related containers in Azure. Develop an HTTP-trigger-based function using Azure Cosmos DB input binding for returning the weather data. Also, create a second HTTP-trigger-based function using Azure Cosmos DB output binding to add new weather data.</p>","{'items': ['Create a Serverless logic using Azure Function.', 'Create HTTP Trigger logic to service requests in Azure Functions.', 'Configure and use Azure Cosmos DB.', 'Use Azure Cosmos DB as input and output bindings in Functions.']}",build-serverless-weather-services-using-azure-functions,Build Serverless Weather Services Using Azure Functions,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2150,90,120,"{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}",azure,"<p>You are a Cloud Engineer in a development team that develops the BrezyWeather application. This app is used to know the weather statistics of a city. The team has been managing the application in GitHub and hosting it over on-premise servers. The usage of the app had increased drastically during the pandemic period. As per the recommendation from the architect, the manager wants to leverage the Cloud Computing capabilities to host the BrezyWeather app to Azure Cloud. Your manager wants you to deploy the existing app to Azure using Azure App Service. You must also configure the deployment slots to enable continuous deployment without downtime. Moreover, you should configure the scalability of the Azure App Service to scale out automatically and scale in as per system load.</p>","{'items': ['Deploy a web app in Azure App Service using GitHub Actions.', 'Automatically deploy code changes done in GitHub through Continuous Deployment.', 'Configure deployment slots in App Service for staging and production.', 'Manage scaling instances using the autoscale feature of Azure App Service.']}",deploy-and-manage-a-weather-app-using-azure-app-service,Deploy and Manage a Weather App Using Azure App Service,"[{'id': 93844932, 'title': 'Praveenkumar Bouna', 'url': '/user/praveenkumar-bouna/'}]"
2144,60,120,"{'id': 9230936, 'title': 'Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor', 'url': '/user/paulodichone/'}",devops,"<p>You are an engineer at MediaCorp Media Agency, whose primary clients are in the Entertainment industry. There’s a new blockbuster movie in a few weeks by a Film Agency. Their marketing team wants to have a promotional webpage created in time for the movie premiere. They already have a code base you can use as a starting point - HTML and CSS files are all included. The Film Agency already has another developer working on the code base you’ll be working on. They want to ensure that you don’t change their code base directly unless their developer is ready for the changes you make to be merged into their main code base. Your manager wants you to build the promotional webpage as a contributor to their existing code base/project.</p>","{'items': ['Clone Git repositories locally and push changes remotely', 'Contribute to an existing codebase']}",clone-and-branch-repositories-to-build-a-webpage-by-contributing-to-an-existing-code-base,Clone and Branch Repositories to Build a Webpage by Contributing to an Existing Code Base,"[{'id': 9230936, 'title': 'Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor', 'url': '/user/paulodichone/'}]"
2094,60,120,"{'id': 29720180, 'title': 'Memi Lavi', 'url': '/user/memi-lavi/'}",azure,"<p>You are an Azure developer in a new start-up. The CTO has decided that all the development in the company will be based on Docker images, and she wants to make sure Azure (which is the cloud used by the company) is capable of holding these images.</p><p>You are tasked with checking the Azure Container Registry and making sure it can be used to store docker images deployed to it from various sources. You’re specifically asked to check whether Docker images can be pushed and built in Azure Container Registry without installing anything on the local machine, thus enabling the company to simplify the whole deployment process.</p><p>After completing this task, you should be able to show an Azure Container Registry holding a Docker image which was pulled from another repository.</p>","{'items': ['Create Azure Container Registry service', 'Pull Docker image from another container registry', 'Build the Docker image for Azure Container Registry', 'Push a Docker image to Azure Container Registry', 'Run the Docker image in Azure Container Registry']}",store-docker-images-in-azure-using-azure-container-registry,Store Docker Images in Azure using Azure Container Registry,"[{'id': 29720180, 'title': 'Memi Lavi', 'url': '/user/memi-lavi/'}]"
2072,60,120,"{'id': 58935, 'title': 'Scott Duffy  • 1.000.000+ Students', 'url': '/user/scottduffy2/'}",azure,"<p>In this lab, you are an Azure Administrator for an online education company. Your company is developing an application that consists of web apps, a database, and several VMs. Your security team wants them to be deployed to separate networks, not just separate subnets on the same network. You decide to use network peering to allow communications between the components of the application, and you will use the hub &amp;&nbsp;spoke network topology to minimize the number of connections required. Your task will be to deploy a hub &amp; spoke network topology and test it.</p>","{'items': ['Create Virtual Networks', 'Create a Network Gateway', 'Set up network peering', 'Determine the effective routes of a network']}",deploy-a-hub-and-spoke-model-network-topology,Deploy a Hub and Spoke Model Network Topology,"[{'id': 58935, 'title': 'Scott Duffy  • 1.000.000+ Students', 'url': '/user/scottduffy2/'}]"
2070,60,120,"{'id': 58935, 'title': 'Scott Duffy  • 1.000.000+ Students', 'url': '/user/scottduffy2/'}",azure,"<p>In this lab, you are an Azure Developer for an online education company. Your company has decided to start deploying apps using a container service, instead of directly deploying them into a Virtual Machine manually, since containers are easier and more reliable to deploy. You have been asked by your manager to deploy a simple app to a container in Azure, then perform both vertical and horizontal scaling on the app to demonstrate its robust capabilities.</p>","{'items': ['Create an Azure Kubernetes Service (AKS) Cluster', 'Deploy an application to the AKS cluster', 'Perform manual scaling on the AKS cluster', 'Use automatic scaling on the AKS cluster']}",rapidly-scale-azure-kubernetes-service-and-manually-scale-it-up-and-down,Rapidly Scale Azure Kubernetes Service And Manually Scale It Up and Down,"[{'id': 58935, 'title': 'Scott Duffy  • 1.000.000+ Students', 'url': '/user/scottduffy2/'}]"
2068,60,120,"{'id': 58935, 'title': 'Scott Duffy  • 1.000.000+ Students', 'url': '/user/scottduffy2/'}",azure,"<p>In this lab, you are an Azure Administrator for an online education company.&nbsp; Your team has created a website that can help primary school children learn basic math concepts, and you feel strongly that it will improve grades for any child who uses it. The app is containerized and you need to deploy this into Azure as a demonstration for an upcoming teachers' conference. You decide that Azure Kubernetes Services is too complex and prefer the simplicity of Azure Container Instance (ACI). But, you need it to be highly available and distribute the app across three regions. You'll need to deploy the app to three Azure Container Instances in three regions behind a load balancer.</p>","{'items': ['Create an Azure Container Instance in a specific region', 'Deploy multiple Azure Container Instances to multiple regions', 'Create a load balancer as a front end to distribute traffic Evenly']}",create-three-cross-region-azure-container-instances-with-application-gateway,Create Three Cross-Region Azure Container Instances with Application Gateway,"[{'id': 58935, 'title': 'Scott Duffy  • 1.000.000+ Students', 'url': '/user/scottduffy2/'}]"
2066,60,120,"{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}",devops,"<p>In this lab, you are a new DevOps engineer working in the automation area of a company that deals with many logs from their applications. These applications are already running in production but the organization is facing challenges handling logs.&nbsp;More specifically, they are looking for a way to organize, compress and rotate their application’s logs, along with mechanisms to get reports and notifications about applications that are being too aggressive on disk usage. The automation team expects you to tackle the issues by writing shell scripts that will automatically manage the entire log lifecycle including compression, organization, and automated notifications to increase the application's uptime and reduce the constant downtime that the company has been facing lately.</p>","{'items': ['Write mature shell scripts that are easy to read and maintain', 'Implement notifications using http webhooks using curl', 'Develop scripts using bash loops, counters and conditions', 'Perform shell tasks using the most common Linux commands', 'Create scripts that will accept input from positional arguments']}",automating-log-management-reports-and-notifications-using-shell-scripts,"Automating Log Management, Reports and Notifications Using Shell Scripts","[{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}]"
1982,90,150,"{'id': 32164746, 'title': 'Frank Kane', 'url': '/user/frank-kane-2/'}",data_science,"<p>You are a data analyst at an online seller of giftware in the UK that mainly sells to wholesalers. A large, raw file of individual transactions needs to be prepared for later analysis to help the company predict future customer behavior. However, the data is polluted by outliers, missing data, and data that shouldn't even be there in the first place. A data scientist on your team needs you to clean this data into a Pandas DataFrame they can work from. Your boss has asked you to choose which data to keep and which to discard, clean the data accordingly, and impute new values for missing data.</p>","{'items': ['Transform raw data into a clean, pre-processed data set ready for analysis', 'Use Pandas and Seaborn to identify and understand outliers and missing data', 'Visualize the distribution of data in a box plot', 'Impute values for missing data', 'Identify and drop invalid or irrelevant data from a data set']}",import-clean-and-pre-process-e-commerce-data-for-analysis-using-jupyter-notebook-and-pandas,"Import, Clean, and Pre-Process E-Commerce Data for Analysis Using Jupyter Notebook and Pandas","[{'id': 32164746, 'title': 'Frank Kane', 'url': '/user/frank-kane-2/'}]"
1964,60,120,"{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}",devops,"<p>In this lab, you've been hired as a DevOps expert for a company that has just started using automated systems. The development team is already equipped with a Jenkins server and some pipelines that work but are hard to maintain and replicate. The development team has too many permissions on the Jenkins instance and as a result, some pipelines were accidentally deleted last week, causing delays in the release process. The infrastructure team wants you to tackle these problems by rewriting and improving the pipelines, automating the job creation, and configuring role-based access control to stabilize and increase the velocity of the current project.</p>","{'items': ['Create modern CI/CD pipelines following best practices', 'Implement Role-Based Access Control in Jenkins', 'Rewrite freestyle jobs into Pipelines as Code', 'Integrate Jenkins with popular tools like Github and Golang', 'Develop reusable DSL scripts to automate job creation']}",transform-an-old-jenkins-server-into-a-modern-secure-and-production-ready-installation,"Transform an Old Jenkins Server into a Modern, Secure and Production-Ready Installation","[{'id': 32100244, 'title': 'Ricardo Andre Gonzalez Gomez', 'url': '/user/ricardo-andre-gonzalez-gomez/'}]"
1956,90,180,"{'id': 23218620, 'title': 'Valentin Despa', 'url': '/user/valentin-despa/'}",devops,"<p>You are a DevOps engineer and Jenkins expert at a software development company. One of the development teams is working on a Java web application that uses the Spring framework to build an API but has issues creating a Jenkins pipeline using the new Declarative Pipeline syntax. The team urgently needs this pipeline to automate all build, test, and deployment processes. They also need help configuring security testing for the application. The DevOps Engineering Manager asked for your help. You need to create the Jenkins pipeline and install any plugins that may be required. The ultimate goal of this assignment is to provide the development team with a Jenkins pipeline stored in a Jenkinsfile.</p>","{'items': ['Build a CI/CD pipeline for a Java/Spring web app', 'Use the Jenkins declarative pipeline syntax', 'Create multistage pipelines', 'Add security scanning to a pipeline', 'Implement Pipeline as Code in Jenkins', 'Write Jenkinsfile from scratch', 'Securely manage secrets', 'Run Postman tests in Jenkins']}",create-a-jenkins-cicd-pipeline-for-a-java-spring-web-application-using-devsecops-practices,Create a Jenkins CI/CD Pipeline for a Java Spring Web Application using DevSecOps Practices,"[{'id': 23218620, 'title': 'Valentin Despa', 'url': '/user/valentin-despa/'}]"
